* Measurement data measured by REW V5.19
* Source: M-Track Eight, no input selected, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -4.0 dBFS  With no timing reference
* Dated: Jun 15, 2020 2:19:05 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Mes_b_135_135
* Smoothing: 1/48 octave
* Frequency Step: 0.3364563 Hz
* Start Frequency: 2.0187378 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
16507.557 55.002 144.875
16507.893 55.003 130.852
16508.229 55.003 116.824
16508.566 55.004 102.738
16508.902 55.004 88.762
16509.238 55.004 74.727
16509.574 55.005 60.746
16509.912 55.005 46.594
16510.248 55.005 32.609
16510.584 55.005 18.566
16510.920 55.006 4.574
16511.258 55.006 -9.531
16511.594 55.006 -23.582
16511.930 55.006 -37.637
16512.266 55.006 -51.633
16512.604 55.006 -65.754
16512.939 55.006 -79.812
16513.275 55.006 -93.879
16513.613 55.006 -107.996
16513.949 55.006 -122.012
16514.285 55.006 -136.082
16514.621 55.006 -150.102
16514.959 55.006 -164.285
16515.295 55.006 -178.309
16515.631 55.006 167.613
16515.967 55.006 153.586
16516.305 55.006 139.445
16516.641 55.006 125.359
16516.977 55.005 111.270
16517.312 55.005 97.234
16517.650 55.005 83.086
16517.986 55.005 68.992
16518.322 55.004 54.895
16518.660 55.004 40.738
16518.996 55.004 26.691
16519.332 55.003 12.590
16519.668 55.003 -1.516
16520.006 55.002 -15.680
16520.342 55.002 -29.734
16520.678 55.001 -43.848
16521.014 55.001 -57.906
16521.352 55.000 -72.133
16521.688 55.000 -86.195
16522.023 54.999 -100.312
16522.359 54.999 -114.383
16522.697 54.998 -128.559
16523.033 54.998 -142.684
16523.369 54.997 -156.812
16523.707 54.996 -170.996
16524.043 54.995 174.926
16524.379 54.995 160.793
16524.715 54.994 146.656
16525.053 54.993 132.465
16525.389 54.992 118.383
16525.725 54.992 104.242
16526.061 54.991 90.156
16526.398 54.990 75.898
16526.734 54.989 61.809
16527.070 54.988 47.664
16527.406 54.987 33.566
16527.744 54.986 19.363
16528.080 54.985 5.211
16528.416 54.984 -8.945
16528.754 54.983 -23.156
16529.090 54.982 -37.258
16529.426 54.981 -51.418
16529.762 54.980 -65.578
16530.100 54.979 -79.797
16530.436 54.978 -93.906
16530.771 54.976 -108.070
16531.107 54.975 -122.184
16531.445 54.974 -136.461
16531.781 54.973 -150.578
16532.117 54.971 -164.746
16532.453 54.970 -178.867
16532.791 54.969 166.902
16533.127 54.967 152.727
16533.463 54.966 138.551
16533.799 54.965 124.426
16534.137 54.963 110.191
16534.473 54.962 96.008
16534.809 54.960 81.828
16535.146 54.959 67.586
16535.482 54.957 53.457
16535.818 54.956 39.270
16536.154 54.954 25.137
16536.492 54.953 10.832
16536.828 54.951 -3.301
16537.164 54.950 -17.492
16537.500 54.948 -31.629
16537.838 54.946 -45.879
16538.174 54.945 -60.074
16538.510 54.943 -74.273
16538.846 54.941 -88.414
16539.184 54.939 -102.672
16539.520 54.938 -116.871
16539.855 54.936 -131.074
16540.193 54.934 -145.332
16540.529 54.932 -159.480
16540.865 54.930 -173.684
16541.201 54.928 172.109
16541.539 54.926 157.848
16541.875 54.925 143.695
16542.211 54.923 129.484
16542.547 54.921 115.328
16542.885 54.919 101.008
16543.221 54.917 86.852
16543.557 54.914 72.641
16543.893 54.912 58.480
16544.230 54.910 44.211
16544.566 54.908 29.996
16544.902 54.906 15.777
16545.240 54.904 1.504
16545.576 54.902 -12.656
16545.912 54.899 -26.879
16546.248 54.897 -41.098
16546.586 54.895 -55.375
16546.922 54.893 -69.539
16547.258 54.890 -83.762
16547.594 54.888 -97.930
16547.932 54.886 -112.262
16548.268 54.883 -126.434
16548.604 54.881 -140.660
16548.939 54.879 -154.824
16549.277 54.876 -169.109
16549.613 54.874 176.660
16549.949 54.871 162.434
16550.285 54.869 148.258
16550.623 54.866 133.977
16550.959 54.864 119.746
16551.295 54.861 105.516
16551.633 54.858 91.230
16551.969 54.856 77.055
16552.305 54.853 62.820
16552.641 54.851 48.645
16552.979 54.848 34.301
16553.314 54.845 20.121
16553.650 54.843 5.891
16553.986 54.840 -8.289
16554.324 54.837 -22.582
16554.660 54.834 -36.816
16554.996 54.831 -51.051
16555.332 54.829 -65.227
16555.670 54.826 -79.523
16556.006 54.823 -93.758
16556.342 54.820 -107.996
16556.680 54.817 -122.293
16557.016 54.814 -136.473
16557.352 54.811 -150.711
16557.688 54.808 -164.891
16558.025 54.805 -179.238
16558.361 54.802 166.574
16558.697 54.799 152.336
16559.033 54.796 138.156
16559.371 54.793 123.859
16559.707 54.790 109.621
16560.043 54.787 95.379
16560.379 54.784 81.195
16560.717 54.780 66.902
16561.053 54.777 52.660
16561.389 54.774 38.422
16561.727 54.771 24.125
16562.062 54.768 9.941
16562.398 54.764 -4.297
16562.734 54.761 -18.539
16563.072 54.758 -32.832
16563.408 54.754 -47.020
16563.744 54.751 -61.258
16564.080 54.748 -75.445
16564.418 54.744 -89.793
16564.754 54.741 -103.977
16565.090 54.737 -118.219
16565.426 54.734 -132.398
16565.764 54.730 -146.695
16566.100 54.727 -160.938
16566.436 54.723 -175.176
16566.773 54.720 170.527
16567.109 54.716 156.348
16567.445 54.713 142.109
16567.781 54.709 127.871
16568.119 54.705 113.578
16568.455 54.702 99.395
16568.791 54.698 85.156
16569.127 54.694 70.977
16569.465 54.691 56.629
16569.801 54.687 42.445
16570.137 54.683 28.211
16570.473 54.679 14.027
16570.811 54.676 -0.262
16571.146 54.672 -14.496
16571.482 54.668 -28.730
16571.820 54.664 -43.020
16572.156 54.660 -57.199
16572.492 54.656 -71.434
16572.828 54.652 -85.668
16573.166 54.649 -99.953
16573.502 54.645 -114.133
16573.838 54.641 -128.363
16574.174 54.637 -142.539
16574.512 54.633 -156.879
16574.848 54.629 -171.055
16575.184 54.625 174.715
16575.520 54.621 160.547
16575.857 54.616 146.258
16576.193 54.612 132.031
16576.529 54.608 117.805
16576.865 54.604 103.633
16577.203 54.600 89.355
16577.539 54.596 75.129
16577.875 54.591 60.906
16578.213 54.587 46.625
16578.549 54.583 32.457
16578.885 54.579 18.238
16579.221 54.575 4.074
16579.559 54.570 -10.258
16579.895 54.566 -24.426
16580.230 54.562 -38.645
16580.566 54.557 -52.805
16580.904 54.553 -67.078
16581.240 54.548 -81.293
16581.576 54.544 -95.508
16581.912 54.540 -109.668
16582.250 54.535 -123.938
16582.586 54.531 -138.148
16582.922 54.526 -152.359
16583.260 54.522 -166.625
16583.596 54.517 179.219
16583.932 54.513 165.012
16584.268 54.508 150.801
16584.605 54.504 136.539
16584.941 54.499 122.391
16585.277 54.494 108.184
16585.613 54.490 94.039
16585.951 54.485 79.727
16586.287 54.480 65.578
16586.623 54.476 51.379
16586.959 54.471 37.234
16587.297 54.466 22.980
16587.633 54.462 8.785
16587.969 54.457 -5.410
16588.307 54.452 -19.660
16588.643 54.447 -33.801
16588.979 54.442 -47.992
16589.314 54.438 -62.184
16589.652 54.433 -76.426
16589.988 54.428 -90.559
16590.324 54.423 -104.746
16590.660 54.418 -118.879
16590.998 54.413 -133.176
16591.334 54.408 -147.301
16591.670 54.403 -161.484
16592.006 54.398 -175.609
16592.344 54.393 170.156
16592.680 54.388 155.980
16593.016 54.383 141.805
16593.352 54.378 127.688
16593.689 54.373 113.457
16594.025 54.368 99.285
16594.361 54.363 85.113
16594.699 54.358 70.891
16595.035 54.353 56.777
16595.371 54.348 42.609
16595.707 54.343 28.504
16596.045 54.338 14.227
16596.381 54.332 0.121
16596.717 54.327 -14.039
16597.053 54.322 -28.145
16597.391 54.317 -42.355
16597.727 54.312 -56.508
16598.062 54.306 -70.664
16598.398 54.301 -84.762
16598.736 54.296 -98.965
16599.072 54.290 -113.113
16599.408 54.285 -127.262
16599.746 54.280 -141.461
16600.082 54.274 -155.551
16600.418 54.269 -169.691
16600.754 54.264 176.223
16601.092 54.258 161.977
16601.428 54.253 147.895
16601.764 54.247 133.758
16602.100 54.242 119.680
16602.438 54.236 105.492
16602.773 54.231 91.363
16603.109 54.226 77.238
16603.445 54.220 63.164
16603.783 54.214 48.988
16604.119 54.209 34.863
16604.455 54.203 20.746
16604.793 54.198 6.570
16605.129 54.192 -7.488
16605.465 54.187 -21.605
16605.801 54.181 -35.719
16606.139 54.175 -49.883
16606.475 54.170 -63.938
16606.811 54.164 -78.043
16607.146 54.158 -92.094
16607.484 54.153 -106.309
16607.820 54.147 -120.352
16608.156 54.141 -134.449
16608.492 54.136 -148.492
16608.830 54.130 -162.641
16609.166 54.124 -176.730
16609.502 54.118 169.180
16609.840 54.113 155.035
16610.176 54.107 141.004
16610.512 54.101 126.922
16610.848 54.095 112.840
16611.186 54.089 98.703
16611.521 54.083 84.684
16611.857 54.078 70.605
16612.193 54.072 56.590
16612.531 54.066 42.410
16612.867 54.060 28.395
16613.203 54.054 14.328
16613.539 54.048 0.320
16613.877 54.042 -13.797
16614.213 54.036 -27.855
16614.549 54.030 -41.914
16614.887 54.024 -56.023
16615.223 54.018 -70.020
16615.559 54.012 -84.070
16615.895 54.006 -98.121
16616.232 54.000 -112.219
16616.568 53.994 -126.207
16616.904 53.988 -140.250
16617.240 53.982 -154.230
16617.578 53.976 -168.383
16617.914 53.970 177.645
16618.250 53.964 163.613
16618.586 53.957 149.641
16618.924 53.951 135.559
16619.260 53.945 121.535
16619.596 53.939 107.512
16619.932 53.933 93.551
16620.270 53.927 79.480
16620.605 53.920 65.465
16620.941 53.914 51.453
16621.279 53.908 37.391
16621.615 53.902 23.441
16621.951 53.895 9.438
16622.287 53.889 -4.508
16622.625 53.883 -18.617
16622.961 53.877 -32.559
16623.297 53.870 -46.551
16623.633 53.864 -60.484
16623.971 53.858 -74.527
16624.307 53.851 -88.512
16624.643 53.845 -102.496
16624.979 53.839 -116.422
16625.316 53.832 -130.453
16625.652 53.826 -144.426
16625.988 53.820 -158.398
16626.326 53.813 -172.422
16626.662 53.807 173.668
16626.998 53.800 159.707
16627.334 53.794 145.746
16627.672 53.787 131.734
16628.008 53.781 117.832
16628.344 53.775 103.883
16628.680 53.768 89.988
16629.018 53.762 75.930
16629.354 53.755 62.043
16629.689 53.749 48.102
16630.025 53.742 34.219
16630.363 53.736 20.230
16630.699 53.729 6.297
16631.035 53.722 -7.633
16631.373 53.716 -21.613
16631.709 53.709 -35.480
16632.045 53.703 -49.402
16632.381 53.696 -63.316
16632.719 53.690 -77.285
16633.055 53.683 -91.145
16633.391 53.676 -105.051
16633.727 53.670 -118.902
16634.064 53.663 -132.918
16634.400 53.657 -146.758
16634.736 53.650 -160.652
16635.072 53.643 -174.492
16635.410 53.637 171.562
16635.746 53.630 157.676
16636.082 53.623 143.793
16636.418 53.617 129.965
16636.756 53.610 116.035
16637.092 53.603 102.160
16637.428 53.596 88.289
16637.766 53.590 74.367
16638.102 53.583 60.555
16638.438 53.576 46.691
16638.773 53.569 32.891
16639.111 53.563 18.926
16639.447 53.556 5.125
16639.783 53.549 -8.723
16640.119 53.542 -22.512
16640.457 53.536 -36.410
16640.793 53.529 -50.250
16641.129 53.522 -64.086
16641.465 53.515 -77.863
16641.803 53.508 -91.750
16642.139 53.501 -105.574
16642.475 53.495 -119.398
16642.812 53.488 -133.273
16643.148 53.481 -147.035
16643.484 53.474 -160.848
16643.820 53.467 -174.602
16644.158 53.460 171.480
16644.494 53.453 157.734
16644.830 53.447 143.934
16645.166 53.440 130.191
16645.504 53.433 116.344
16645.840 53.426 102.555
16646.176 53.419 88.770
16646.512 53.412 75.039
16646.850 53.405 61.207
16647.186 53.398 47.434
16647.521 53.391 33.660
16647.859 53.384 19.836
16648.195 53.377 6.125
16648.531 53.370 -7.637
16648.867 53.363 -21.395
16649.205 53.356 -35.203
16649.541 53.349 -48.898
16649.877 53.342 -62.648
16650.213 53.335 -76.336
16650.551 53.328 -90.188
16650.887 53.321 -103.867
16651.223 53.314 -117.602
16651.559 53.307 -131.277
16651.896 53.300 -145.059
16652.232 53.293 -158.781
16652.568 53.286 -172.500
16652.906 53.279 173.727
16653.242 53.272 160.074
16653.578 53.265 146.367
16653.914 53.258 132.660
16654.252 53.251 118.906
16654.588 53.244 105.266
16654.924 53.237 91.570
16655.260 53.230 77.938
16655.598 53.223 64.141
16655.934 53.216 50.512
16656.270 53.209 36.836
16656.605 53.202 23.211
16656.943 53.194 9.488
16657.279 53.187 -4.180
16657.615 53.180 -17.844
16657.953 53.173 -31.555
16658.289 53.166 -45.156
16658.625 53.159 -58.809
16658.961 53.152 -72.457
16659.299 53.145 -86.160
16659.635 53.138 -99.742
16659.971 53.130 -113.379
16660.307 53.123 -126.957
16660.645 53.116 -140.695
16660.980 53.109 -154.266
16661.316 53.102 -167.887
16661.652 53.095 178.551
16661.990 53.088 164.883
16662.326 53.080 151.273
16662.662 53.073 137.664
16662.998 53.066 124.113
16663.336 53.059 110.465
16663.672 53.052 96.871
16664.008 53.045 83.281
16664.346 53.037 69.645
16664.682 53.030 56.113
16665.018 53.023 42.535
16665.354 53.016 29.012
16665.691 53.009 15.336
16666.027 53.001 1.828
16666.363 52.994 -11.734
16666.699 52.987 -25.238
16667.037 52.980 -38.848
16667.373 52.973 -52.398
16667.709 52.965 -65.941
16668.045 52.958 -79.430
16668.383 52.951 -93.023
16668.719 52.944 -106.555
16669.055 52.937 -120.086
16669.393 52.929 -133.660
16669.729 52.922 -147.133
16670.064 52.915 -160.648
16670.400 52.908 -174.164
16670.738 52.901 172.277
16671.074 52.893 158.824
16671.410 52.886 145.324
16671.746 52.879 131.879
16672.084 52.872 118.281
16672.420 52.865 104.848
16672.756 52.857 91.363
16673.092 52.850 77.938
16673.430 52.843 64.406
16673.766 52.836 50.938
16674.102 52.828 37.469
16674.439 52.821 23.957
16674.775 52.814 10.547
16675.111 52.807 -2.906
16675.447 52.799 -16.355
16675.785 52.792 -29.852
16676.121 52.785 -43.242
16676.457 52.778 -56.680
16676.793 52.771 -70.059
16677.131 52.763 -83.594
16677.467 52.756 -96.965
16677.803 52.749 -110.387
16678.139 52.742 -123.750
16678.477 52.734 -137.211
16678.812 52.727 -150.617
16679.148 52.720 -164.020
16679.484 52.713 -177.367
16679.822 52.705 169.188
16680.158 52.698 155.797
16680.494 52.691 142.414
16680.832 52.684 128.980
16681.168 52.677 115.656
16681.504 52.669 102.285
16681.840 52.662 88.969
16682.178 52.655 75.504
16682.514 52.648 62.195
16682.850 52.640 48.840
16683.186 52.633 35.547
16683.523 52.626 22.148
16683.859 52.619 8.805
16684.195 52.612 -4.531
16684.531 52.604 -17.812
16684.869 52.597 -31.188
16685.205 52.590 -44.512
16685.541 52.583 -57.828
16685.879 52.575 -71.195
16686.215 52.568 -84.453
16686.551 52.561 -97.758
16686.887 52.554 -111.004
16687.225 52.547 -124.402
16687.561 52.540 -137.645
16687.896 52.532 -150.930
16688.232 52.525 -164.160
16688.570 52.518 -177.488
16688.906 52.511 169.238
16689.242 52.504 155.973
16689.578 52.496 142.762
16689.916 52.489 129.449
16690.252 52.482 116.195
16690.588 52.475 102.945
16690.926 52.468 89.652
16691.262 52.460 76.461
16691.598 52.453 63.227
16691.934 52.446 49.996
16692.271 52.439 36.719
16692.607 52.432 23.547
16692.943 52.425 10.332
16693.279 52.418 -2.828
16693.617 52.410 -16.141
16693.953 52.403 -29.289
16694.289 52.396 -42.488
16694.625 52.389 -55.629
16694.963 52.382 -68.871
16695.299 52.375 -82.055
16695.635 52.368 -95.230
16695.973 52.360 -108.457
16696.309 52.353 -121.574
16696.645 52.346 -134.738
16696.980 52.339 -147.898
16697.318 52.332 -161.105
16697.654 52.325 -174.203
16697.990 52.318 172.648
16698.326 52.311 159.562
16698.664 52.304 146.324
16699.000 52.296 133.242
16699.336 52.289 120.117
16699.672 52.282 107.047
16700.010 52.275 93.879
16700.346 52.268 80.766
16700.682 52.261 67.660
16701.020 52.254 54.508
16701.355 52.247 41.461
16701.691 52.240 28.371
16702.027 52.233 15.281
16702.365 52.226 2.145
16702.701 52.219 -10.875
16703.037 52.212 -23.949
16703.373 52.205 -36.965
16703.711 52.198 -50.129
16704.047 52.191 -63.137
16704.383 52.184 -76.191
16704.719 52.177 -89.184
16705.057 52.170 -102.281
16705.393 52.163 -115.316
16705.729 52.156 -128.352
16706.064 52.149 -141.328
16706.402 52.142 -154.402
16706.738 52.135 -167.418
16707.074 52.128 179.566
16707.412 52.121 166.508
16707.748 52.114 153.559
16708.084 52.107 140.559
16708.420 52.100 127.617
16708.758 52.093 114.523
16709.094 52.086 101.598
16709.430 52.079 88.617
16709.766 52.072 75.695
16710.104 52.065 62.680
16710.439 52.058 49.715
16710.775 52.052 36.758
16711.111 52.045 23.855
16711.449 52.038 10.859
16711.785 52.031 -2.082
16712.121 52.024 -15.020
16712.459 52.017 -28.004
16712.795 52.010 -40.879
16713.131 52.003 -53.801
16713.467 51.997 -66.715
16713.805 51.990 -79.680
16714.141 51.983 -92.535
16714.477 51.976 -105.434
16714.812 51.969 -118.281
16715.150 51.962 -131.273
16715.486 51.956 -144.109
16715.822 51.949 -156.988
16716.158 51.942 -169.812
16716.496 51.935 177.266
16716.832 51.929 164.402
16717.168 51.922 151.543
16717.506 51.915 138.637
16717.842 51.908 125.840
16718.178 51.902 112.996
16718.514 51.895 100.156
16718.852 51.888 87.270
16719.188 51.881 74.492
16719.523 51.875 61.672
16719.859 51.868 48.898
16720.197 51.861 35.984
16720.533 51.855 23.234
16720.869 51.848 10.430
16721.205 51.841 -2.316
16721.543 51.835 -15.156
16721.879 51.828 -27.941
16722.215 51.821 -40.723
16722.551 51.815 -53.449
16722.889 51.808 -66.270
16723.225 51.801 -79.035
16723.561 51.795 -91.793
16723.898 51.788 -104.598
16724.234 51.782 -117.297
16724.570 51.775 -130.039
16724.906 51.768 -142.727
16725.244 51.762 -155.562
16725.580 51.755 -168.238
16725.916 51.749 179.039
16726.252 51.742 166.371
16726.590 51.736 153.609
16726.926 51.729 140.906
16727.262 51.723 128.203
16727.598 51.716 115.559
16727.936 51.710 102.820
16728.271 51.703 90.133
16728.607 51.697 77.457
16728.945 51.690 64.727
16729.281 51.684 52.113
16729.617 51.677 39.449
16729.953 51.671 26.844
16730.291 51.664 14.090
16730.627 51.658 1.496
16730.963 51.651 -11.145
16731.299 51.645 -23.734
16731.637 51.639 -36.410
16731.973 51.632 -49.035
16732.309 51.626 -61.656
16732.645 51.620 -74.219
16732.982 51.613 -86.879
16733.318 51.607 -99.480
16733.654 51.600 -112.078
16733.992 51.594 -124.715
16734.328 51.588 -137.254
16734.664 51.582 -149.836
16735.000 51.575 -162.410
16735.338 51.569 -175.027
16735.674 51.563 172.457
16736.010 51.556 159.898
16736.346 51.550 147.395
16736.684 51.544 134.750
16737.020 51.538 122.254
16737.355 51.531 109.719
16737.691 51.525 97.234
16738.029 51.519 84.664
16738.365 51.513 72.145
16738.701 51.507 59.629
16739.039 51.500 47.074
16739.375 51.494 34.617
16739.711 51.488 22.121
16740.047 51.482 9.629
16740.385 51.476 -2.902
16740.721 51.470 -15.336
16741.057 51.464 -27.812
16741.393 51.457 -40.230
16741.730 51.451 -52.793
16742.066 51.445 -65.203
16742.402 51.439 -77.656
16742.738 51.433 -90.055
16743.076 51.427 -102.543
16743.412 51.421 -114.980
16743.748 51.415 -127.410
16744.086 51.409 -139.879
16744.422 51.403 -152.250
16744.758 51.397 -164.664
16745.094 51.391 -177.070
16745.432 51.385 170.480
16745.768 51.379 158.133
16746.104 51.373 145.742
16746.439 51.367 133.406
16746.777 51.361 120.934
16747.113 51.355 108.605
16747.449 51.349 96.238
16747.785 51.343 83.930
16748.123 51.338 71.520
16748.459 51.332 59.172
16748.795 51.326 46.828
16749.131 51.320 34.535
16749.469 51.314 22.156
16749.805 51.308 9.828
16750.141 51.302 -2.492
16750.479 51.297 -14.855
16750.814 51.291 -27.121
16751.150 51.285 -39.422
16751.486 51.279 -51.676
16751.824 51.274 -64.062
16752.160 51.268 -76.301
16752.496 51.262 -88.582
16752.832 51.256 -100.809
16753.170 51.251 -113.129
16753.506 51.245 -125.391
16753.842 51.239 -137.648
16754.178 51.234 -149.855
16754.516 51.228 -162.148
16754.852 51.222 -174.387
16755.188 51.217 173.379
16755.525 51.211 161.102
16755.861 51.205 148.926
16756.197 51.200 136.707
16756.533 51.194 124.496
16756.871 51.188 112.238
16757.207 51.183 100.090
16757.543 51.177 87.898
16757.879 51.172 75.754
16758.217 51.166 63.480
16758.553 51.161 51.352
16758.889 51.155 39.180
16759.225 51.150 27.062
16759.562 51.144 14.855
16759.898 51.139 2.703
16760.234 51.133 -9.445
16760.572 51.128 -21.633
16760.908 51.122 -33.723
16761.244 51.117 -45.852
16761.580 51.111 -57.973
16761.918 51.106 -70.141
16762.254 51.101 -82.203
16762.590 51.095 -94.309
16762.926 51.090 -106.363
16763.264 51.084 -118.551
16763.600 51.079 -130.594
16763.936 51.074 -142.676
16764.271 51.068 -154.699
16764.609 51.063 -166.820
16764.945 51.058 -178.887
16765.281 51.052 169.055
16765.617 51.047 157.051
16765.955 51.042 144.957
16766.291 51.037 132.914
16766.627 51.031 120.879
16766.965 51.026 108.805
16767.301 51.021 96.828
16767.637 51.016 84.812
16767.973 51.011 72.848
16768.311 51.005 60.746
16768.646 51.000 48.797
16768.982 50.995 36.801
16769.318 50.990 24.859
16769.656 50.985 12.832
16769.992 50.980 0.859
16770.328 50.974 -11.113
16770.664 50.969 -23.027
16771.002 50.964 -35.031
16771.338 50.959 -46.984
16771.674 50.954 -58.930
16772.012 50.949 -70.918
16772.348 50.944 -82.805
16772.684 50.939 -94.730
16773.020 50.934 -106.605
