* Measurement data measured by REW V5.19
* Source: M-Track Eight, no input selected, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -4.0 dBFS  With no timing reference
* Dated: Jun 15, 2020 1:51:15 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Mes_90_135
* Smoothing: 1/48 octave
* Frequency Step: 0.3364563 Hz
* Start Frequency: 2.0187378 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
342.849 91.797 76.063
343.185 91.818 75.992
343.522 91.845 75.907
343.858 91.877 75.802
344.195 91.915 75.676
344.531 91.959 75.524
344.868 92.006 75.343
345.204 92.058 75.130
345.541 92.114 74.882
345.877 92.173 74.596
346.214 92.234 74.270
346.550 92.297 73.901
346.886 92.362 73.488
347.223 92.427 73.028
347.559 92.493 72.521
347.896 92.558 71.966
348.232 92.622 71.360
348.569 92.684 70.704
348.905 92.744 69.998
349.242 92.801 69.241
349.578 92.855 68.434
349.915 92.905 67.578
350.251 92.949 66.676
350.587 92.989 65.727
350.924 93.022 64.736
351.260 93.049 63.705
351.597 93.070 62.638
351.933 93.082 61.538
352.270 93.087 60.410
352.606 93.084 59.259
352.943 93.072 58.090
353.279 93.052 56.909
353.616 93.022 55.722
353.952 92.984 54.535
354.288 92.936 53.354
354.625 92.879 52.185
354.961 92.813 51.035
355.298 92.737 49.910
355.634 92.653 48.815
355.971 92.560 47.755
356.307 92.459 46.737
356.644 92.350 45.765
356.980 92.233 44.842
357.317 92.109 43.974
357.653 91.978 43.162
357.990 91.842 42.412
358.326 91.699 41.724
358.662 91.552 41.101
358.999 91.401 40.544
359.335 91.246 40.055
359.672 91.087 39.635
360.008 90.927 39.284
360.345 90.764 39.003
360.681 90.601 38.791
361.018 90.438 38.648
361.354 90.275 38.574
361.691 90.113 38.568
362.027 89.954 38.627
362.363 89.798 38.750
362.700 89.646 38.934
363.036 89.499 39.176
363.373 89.358 39.473
363.709 89.223 39.820
364.046 89.097 40.212
364.382 88.978 40.643
364.719 88.870 41.109
365.055 88.771 41.602
365.392 88.682 42.116
365.728 88.605 42.644
366.064 88.538 43.180
366.401 88.483 43.717
366.737 88.438 44.248
367.074 88.404 44.768
367.410 88.380 45.271
367.747 88.366 45.752
368.083 88.360 46.208
368.420 88.363 46.633
368.756 88.372 47.026
369.093 88.389 47.385
369.429 88.411 47.707
369.765 88.438 47.992
370.102 88.469 48.240
370.438 88.504 48.450
370.775 88.542 48.623
371.111 88.583 48.759
371.448 88.626 48.858
371.784 88.671 48.922
372.121 88.718 48.950
372.457 88.766 48.943
372.794 88.814 48.900
373.130 88.864 48.821
373.466 88.914 48.706
373.803 88.965 48.554
374.139 89.016 48.363
374.476 89.066 48.132
374.812 89.115 47.861
375.149 89.163 47.547
375.485 89.210 47.190
375.822 89.254 46.788
376.158 89.296 46.341
376.495 89.334 45.848
376.831 89.368 45.308
377.168 89.397 44.723
377.504 89.421 44.093
377.840 89.439 43.420
378.177 89.449 42.707
378.513 89.452 41.958
378.850 89.446 41.177
379.186 89.431 40.370
379.523 89.406 39.543
379.859 89.371 38.706
380.196 89.324 37.868
380.532 89.265 37.039
380.869 89.194 36.232
381.205 89.110 35.460
381.541 89.013 34.737
381.878 88.902 34.079
382.214 88.778 33.503
382.551 88.641 33.024
382.887 88.491 32.660
383.224 88.329 32.426
383.560 88.157 32.337
383.897 87.975 32.407
384.233 87.785 32.647
384.570 87.591 33.064
384.906 87.395 33.664
385.242 87.202 34.444
385.579 87.015 35.403
385.915 86.840 36.529
386.252 86.681 37.809
386.588 86.544 39.223
386.925 86.435 40.747
387.261 86.356 42.356
387.598 86.313 44.019
387.934 86.305 45.704
388.271 86.334 47.381
388.607 86.398 49.017
388.943 86.495 50.584
389.280 86.621 52.054
389.616 86.770 53.406
389.953 86.938 54.619
390.289 87.121 55.680
390.626 87.312 56.580
390.962 87.508 57.313
391.299 87.705 57.877
391.635 87.900 58.277
391.972 88.090 58.518
392.308 88.274 58.609
392.645 88.449 58.562
392.981 88.614 58.387
393.317 88.770 58.100
393.654 88.914 57.715
393.990 89.047 57.245
394.327 89.169 56.707
394.663 89.280 56.112
395.000 89.380 55.476
395.336 89.470 54.810
395.673 89.550 54.126
396.009 89.621 53.436
396.346 89.684 52.748
396.682 89.739 52.071
397.018 89.787 51.413
397.355 89.829 50.779
397.691 89.867 50.174
398.028 89.901 49.601
398.364 89.933 49.062
398.701 89.963 48.556
399.037 89.993 48.084
399.374 90.023 47.644
399.710 90.054 47.232
400.047 90.088 46.844
400.383 90.124 46.475
400.719 90.163 46.119
401.056 90.205 45.772
401.392 90.251 45.426
401.729 90.301 45.075
402.065 90.353 44.714
402.402 90.408 44.335
402.738 90.466 43.935
403.075 90.525 43.508
403.411 90.585 43.050
403.748 90.645 42.559
404.084 90.705 42.031
404.420 90.763 41.466
404.757 90.820 40.863
405.093 90.873 40.223
405.430 90.923 39.545
405.766 90.968 38.834
406.103 91.009 38.090
406.439 91.044 37.318
406.776 91.074 36.521
407.112 91.098 35.703
407.449 91.115 34.868
407.785 91.126 34.022
408.121 91.130 33.168
408.458 91.127 32.313
408.794 91.118 31.459
409.131 91.101 30.613
409.467 91.078 29.779
409.804 91.048 28.961
410.140 91.012 28.163
410.477 90.970 27.390
410.813 90.921 26.645
411.150 90.867 25.932
411.486 90.808 25.254
411.823 90.743 24.614
412.159 90.674 24.015
412.495 90.600 23.459
412.832 90.523 22.948
413.168 90.442 22.484
413.505 90.358 22.069
413.841 90.273 21.702
414.178 90.186 21.384
414.514 90.098 21.116
414.851 90.010 20.896
415.187 89.923 20.724
415.524 89.837 20.597
415.860 89.753 20.514
416.196 89.671 20.471
416.533 89.593 20.466
416.869 89.519 20.495
417.206 89.450 20.555
417.542 89.385 20.641
417.879 89.326 20.750
418.215 89.272 20.877
418.552 89.224 21.019
418.888 89.182 21.172
419.225 89.145 21.333
419.561 89.115 21.498
419.897 89.090 21.664
420.234 89.070 21.829
420.570 89.056 21.991
420.907 89.046 22.148
421.243 89.041 22.297
421.580 89.041 22.438
421.916 89.044 22.569
422.253 89.052 22.690
422.589 89.063 22.798
422.926 89.078 22.894
423.262 89.096 22.975
423.598 89.117 23.042
423.935 89.140 23.092
424.271 89.167 23.124
424.608 89.195 23.139
424.944 89.225 23.134
425.281 89.257 23.109
425.617 89.291 23.062
425.954 89.325 22.994
426.290 89.360 22.903
426.627 89.395 22.789
426.963 89.430 22.654
427.299 89.464 22.497
427.636 89.497 22.318
427.972 89.529 22.121
428.309 89.559 21.906
428.645 89.587 21.674
428.982 89.613 21.430
429.318 89.636 21.175
429.655 89.658 20.911
429.991 89.676 20.643
430.328 89.692 20.372
430.664 89.706 20.102
431.001 89.717 19.835
431.337 89.727 19.573
431.673 89.734 19.320
432.010 89.740 19.076
432.346 89.745 18.844
432.683 89.749 18.624
433.019 89.753 18.416
433.356 89.757 18.221
433.692 89.761 18.038
434.029 89.766 17.867
434.365 89.772 17.706
434.702 89.780 17.553
435.038 89.789 17.407
435.374 89.800 17.265
435.711 89.813 17.125
436.047 89.828 16.984
436.384 89.845 16.841
436.720 89.864 16.693
437.057 89.885 16.537
437.393 89.907 16.372
437.730 89.931 16.196
438.066 89.956 16.007
438.403 89.982 15.805
438.739 90.008 15.588
439.075 90.035 15.357
439.412 90.062 15.110
439.748 90.089 14.848
440.085 90.115 14.572
440.421 90.141 14.281
440.758 90.167 13.977
441.094 90.191 13.661
441.431 90.215 13.333
441.767 90.237 12.995
442.104 90.258 12.647
442.440 90.279 12.291
442.776 90.298 11.927
443.113 90.316 11.556
443.449 90.333 11.178
443.786 90.349 10.795
444.122 90.365 10.405
444.459 90.379 10.010
444.795 90.392 9.609
445.132 90.405 9.202
445.468 90.417 8.790
445.805 90.427 8.371
446.141 90.437 7.945
446.478 90.446 7.512
446.814 90.454 7.073
447.150 90.461 6.625
447.487 90.466 6.171
447.823 90.470 5.710
448.160 90.472 5.241
448.496 90.472 4.766
448.833 90.470 4.286
449.169 90.466 3.801
449.506 90.460 3.312
449.842 90.451 2.820
450.179 90.440 2.327
450.515 90.426 1.835
450.851 90.410 1.346
451.188 90.390 0.860
451.524 90.368 0.380
451.861 90.343 -0.092
452.197 90.315 -0.554
452.534 90.285 -1.005
452.870 90.252 -1.443
453.207 90.216 -1.866
453.543 90.178 -2.273
453.880 90.138 -2.662
454.216 90.096 -3.032
454.552 90.053 -3.383
454.889 90.007 -3.714
455.225 89.961 -4.023
455.562 89.914 -4.312
455.898 89.866 -4.579
456.235 89.817 -4.824
456.571 89.768 -5.048
456.908 89.720 -5.252
457.244 89.671 -5.434
457.581 89.623 -5.597
457.917 89.576 -5.740
458.253 89.530 -5.865
458.590 89.485 -5.971
458.926 89.441 -6.060
459.263 89.398 -6.132
459.599 89.358 -6.188
459.936 89.319 -6.229
460.272 89.282 -6.256
460.609 89.248 -6.270
460.945 89.216 -6.272
461.282 89.186 -6.262
461.618 89.159 -6.243
461.954 89.135 -6.216
462.291 89.114 -6.182
462.627 89.096 -6.142
462.964 89.081 -6.100
463.300 89.069 -6.056
463.637 89.061 -6.013
463.973 89.055 -5.973
464.310 89.053 -5.937
464.646 89.053 -5.909
464.983 89.056 -5.890
465.319 89.062 -5.881
465.656 89.070 -5.886
465.992 89.079 -5.904
466.328 89.091 -5.938
466.665 89.103 -5.987
467.001 89.117 -6.054
467.338 89.130 -6.137
467.674 89.144 -6.236
468.011 89.157 -6.352
468.347 89.170 -6.482
468.684 89.182 -6.625
469.020 89.192 -6.780
469.357 89.201 -6.945
469.693 89.208 -7.118
470.029 89.214 -7.295
470.366 89.217 -7.475
470.702 89.219 -7.655
471.039 89.219 -7.833
471.375 89.217 -8.005
471.712 89.213 -8.170
472.048 89.208 -8.326
472.385 89.202 -8.470
472.721 89.196 -8.601
473.058 89.188 -8.718
473.394 89.181 -8.820
473.730 89.175 -8.906
474.067 89.169 -8.977
474.403 89.164 -9.031
474.740 89.161 -9.071
475.076 89.160 -9.097
475.413 89.161 -9.110
475.749 89.165 -9.112
476.086 89.172 -9.105
476.422 89.183 -9.091
476.759 89.197 -9.071
477.095 89.214 -9.050
477.431 89.236 -9.028
477.768 89.261 -9.008
478.104 89.290 -8.993
478.441 89.323 -8.985
478.777 89.359 -8.986
479.114 89.399 -8.999
479.450 89.442 -9.024
479.787 89.489 -9.065
480.123 89.538 -9.122
480.460 89.590 -9.197
480.796 89.644 -9.291
481.133 89.701 -9.405
481.469 89.759 -9.541
481.805 89.819 -9.698
482.142 89.881 -9.878
482.478 89.944 -10.081
482.815 90.008 -10.307
483.151 90.073 -10.558
483.488 90.139 -10.833
483.824 90.205 -11.132
484.161 90.271 -11.457
484.497 90.338 -11.807
484.834 90.405 -12.183
485.170 90.471 -12.585
485.506 90.538 -13.014
485.843 90.603 -13.469
486.179 90.669 -13.952
486.516 90.733 -14.463
486.852 90.796 -15.002
487.189 90.859 -15.570
487.525 90.920 -16.166
487.862 90.979 -16.792
488.198 91.037 -17.447
488.535 91.093 -18.132
488.871 91.146 -18.847
489.207 91.198 -19.592
489.544 91.247 -20.366
489.880 91.293 -21.170
490.217 91.336 -22.003
490.553 91.375 -22.865
490.890 91.412 -23.756
491.226 91.445 -24.674
491.563 91.474 -25.620
491.899 91.499 -26.591
492.236 91.520 -27.588
492.572 91.536 -28.610
492.908 91.548 -29.654
493.245 91.556 -30.721
493.581 91.558 -31.809
493.918 91.556 -32.917
494.254 91.548 -34.043
494.591 91.535 -35.186
494.927 91.516 -36.345
495.264 91.492 -37.517
495.600 91.462 -38.701
495.937 91.426 -39.896
496.273 91.384 -41.098
496.609 91.335 -42.306
496.946 91.280 -43.517
497.282 91.218 -44.730
497.619 91.150 -45.940
497.955 91.074 -47.145
498.292 90.991 -48.342
498.628 90.901 -49.527
498.965 90.804 -50.697
499.301 90.699 -51.847
499.638 90.586 -52.973
499.974 90.465 -54.071
500.311 90.337 -55.136
500.647 90.200 -56.163
500.983 90.055 -57.147
501.320 89.902 -58.082
501.656 89.741 -58.964
501.993 89.571 -59.786
502.329 89.393 -60.543
502.666 89.207 -61.229
503.002 89.013 -61.839
503.339 88.811 -62.368
503.675 88.600 -62.809
504.012 88.382 -63.159
504.348 88.157 -63.412
504.684 87.924 -63.564
505.021 87.684 -63.611
505.357 87.439 -63.551
505.694 87.187 -63.379
506.030 86.930 -63.095
506.367 86.669 -62.696
506.703 86.404 -62.183
507.040 86.136 -61.557
507.376 85.867 -60.818
507.713 85.598 -59.969
508.049 85.329 -59.014
508.385 85.063 -57.956
508.722 84.802 -56.802
509.058 84.546 -55.558
509.395 84.299 -54.231
509.731 84.062 -52.828
510.068 83.836 -51.359
510.404 83.625 -49.833
510.741 83.430 -48.260
511.077 83.252 -46.649
511.414 83.094 -45.011
511.750 82.957 -43.356
512.086 82.841 -41.694
512.423 82.747 -40.035
512.759 82.676 -38.388
513.096 82.626 -36.762
513.432 82.598 -35.165
513.769 82.590 -33.603
514.105 82.601 -32.084
514.442 82.629 -30.613
514.778 82.673 -29.195
515.115 82.731 -27.833
515.451 82.802 -26.530
515.788 82.883 -25.288
516.124 82.973 -24.108
516.460 83.072 -22.990
516.797 83.176 -21.935
517.133 83.286 -20.941
517.470 83.399 -20.007
517.806 83.517 -19.131
518.143 83.636 -18.312
518.479 83.758 -17.547
518.816 83.882 -16.834
519.152 84.006 -16.171
519.489 84.132 -15.555
519.825 84.257 -14.985
520.161 84.384 -14.458
520.498 84.510 -13.972
520.834 84.637 -13.527
521.171 84.764 -13.120
521.507 84.890 -12.750
521.844 85.016 -12.416
522.180 85.142 -12.117
522.517 85.268 -11.853
522.853 85.392 -11.623
523.190 85.517 -11.426
523.526 85.640 -11.262
523.862 85.762 -11.131
524.199 85.883 -11.032
524.535 86.003 -10.965
524.872 86.121 -10.929
525.208 86.237 -10.924
525.545 86.351 -10.949
525.881 86.463 -11.004
526.218 86.573 -11.087
526.554 86.681 -11.197
526.891 86.785 -11.332
527.227 86.888 -11.492
527.563 86.987 -11.674
527.900 87.084 -11.877
528.236 87.178 -12.099
528.573 87.269 -12.338
528.909 87.357 -12.590
529.246 87.443 -12.856
529.582 87.526 -13.131
529.919 87.607 -13.414
530.255 87.685 -13.703
530.592 87.762 -13.996
530.928 87.837 -14.291
531.264 87.911 -14.586
531.601 87.984 -14.881
531.937 88.056 -15.173
532.274 88.127 -15.464
532.610 88.199 -15.751
532.947 88.271 -16.035
533.283 88.343 -16.318
533.620 88.417 -16.598
533.956 88.491 -16.878
534.293 88.567 -17.160
534.629 88.644 -17.444
534.966 88.722 -17.734
535.302 88.803 -18.032
535.638 88.884 -18.340
535.975 88.967 -18.661
536.311 89.051 -18.997
536.648 89.137 -19.352
536.984 89.222 -19.729
537.321 89.309 -20.129
537.657 89.395 -20.555
537.994 89.481 -21.009
538.330 89.566 -21.493
538.667 89.650 -22.009
539.003 89.732 -22.556
539.339 89.812 -23.136
539.676 89.889 -23.750
540.012 89.964 -24.397
540.349 90.035 -25.077
540.685 90.103 -25.788
541.022 90.167 -26.530
541.358 90.226 -27.301
541.695 90.281 -28.099
542.031 90.331 -28.923
542.368 90.376 -29.770
542.704 90.417 -30.638
543.040 90.451 -31.525
543.377 90.481 -32.427
543.713 90.504 -33.343
544.050 90.523 -34.268
544.386 90.535 -35.201
544.723 90.541 -36.138
545.059 90.542 -37.076
545.396 90.536 -38.013
545.732 90.525 -38.944
546.069 90.507 -39.866
546.405 90.484 -40.776
546.742 90.454 -41.672
547.078 90.419 -42.548
547.414 90.377 -43.403
547.751 90.330 -44.232
548.087 90.277 -45.032
548.424 90.219 -45.799
548.760 90.154 -46.531
549.097 90.085 -47.224
549.433 90.011 -47.874
549.770 89.931 -48.479
550.106 89.848 -49.036
550.443 89.760 -49.543
550.779 89.668 -49.996
551.115 89.574 -50.395
551.452 89.476 -50.736
551.788 89.376 -51.019
552.125 89.275 -51.243
552.461 89.173 -51.406
552.798 89.071 -51.510
553.134 88.970 -51.554
553.471 88.870 -51.540
553.807 88.773 -51.469
554.143 88.679 -51.342
554.480 88.590 -51.164
554.816 88.507 -50.936
555.153 88.430 -50.663
555.489 88.361 -50.350
555.826 88.300 -50.001
556.162 88.249 -49.622
556.499 88.207 -49.218
556.835 88.177 -48.797
557.172 88.157 -48.364
557.508 88.149 -47.926
557.845 88.152 -47.491
558.181 88.166 -47.065
558.517 88.192 -46.655
558.854 88.227 -46.268
559.190 88.273 -45.909
559.527 88.327 -45.586
559.863 88.389 -45.304
560.200 88.458 -45.067
560.536 88.533 -44.880
560.873 88.613 -44.747
561.209 88.696 -44.671
561.546 88.782 -44.653
561.882 88.870 -44.696
562.218 88.958 -44.800
562.555 89.045 -44.966
562.891 89.132 -45.192
563.228 89.216 -45.478
563.564 89.298 -45.822
563.901 89.376 -46.221
564.237 89.450 -46.672
564.574 89.521 -47.173
564.910 89.586 -47.720
565.247 89.646 -48.308
565.583 89.701 -48.935
565.919 89.751 -49.595
566.256 89.795 -50.284
566.592 89.833 -50.998
566.929 89.866 -51.733
567.265 89.892 -52.484
567.602 89.913 -53.247
567.938 89.929 -54.019
568.275 89.938 -54.794
568.611 89.943 -55.570
568.948 89.942 -56.343
569.284 89.936 -57.109
569.621 89.925 -57.866
569.957 89.909 -58.611
570.293 89.889 -59.341
570.630 89.865 -60.054
570.966 89.837 -60.748
571.303 89.805 -61.421
571.639 89.770 -62.073
571.976 89.733 -62.701
572.312 89.693 -63.306
572.649 89.651 -63.886
572.985 89.607 -64.442
573.322 89.561 -64.974
573.658 89.515 -65.482
573.994 89.468 -65.966
574.331 89.421 -66.428
574.667 89.374 -66.869
575.004 89.328 -67.290
575.340 89.283 -67.694
575.677 89.239 -68.081
576.013 89.197 -68.455
576.350 89.156 -68.817
576.686 89.118 -69.170
577.023 89.083 -69.518
577.359 89.050 -69.862
577.695 89.020 -70.206
578.032 88.993 -70.553
578.368 88.969 -70.906
578.705 88.948 -71.268
579.041 88.931 -71.643
579.378 88.916 -72.034
579.714 88.904 -72.444
580.051 88.895 -72.875
580.387 88.888 -73.333
580.724 88.884 -73.819
581.060 88.881 -74.335
581.396 88.880 -74.886
581.733 88.880 -75.473
582.069 88.881 -76.098
582.406 88.882 -76.764
582.742 88.884 -77.473
583.079 88.884 -78.227
583.415 88.884 -79.027
583.752 88.883 -79.875
584.088 88.880 -80.771
584.425 88.874 -81.718
584.761 88.866 -82.716
585.097 88.855 -83.765
585.434 88.840 -84.867
585.770 88.821 -86.023
586.107 88.799 -87.232
586.443 88.771 -88.496
586.780 88.739 -89.816
587.116 88.701 -91.191
587.453 88.658 -92.624
587.789 88.609 -94.114
588.126 88.554 -95.664
588.462 88.493 -97.274
588.799 88.425 -98.947
589.135 88.350 -100.683
589.471 88.268 -102.486
589.808 88.178 -104.358
590.144 88.082 -106.302
590.481 87.977 -108.321
590.817 87.865 -110.420
591.154 87.745 -112.602
591.490 87.617 -114.872
591.827 87.481 -117.235
592.163 87.337 -119.697
592.500 87.184 -122.264
592.836 87.023 -124.941
593.172 86.854 -127.734
593.509 86.677 -130.652
593.845 86.492 -133.701
594.182 86.299 -136.885
594.518 86.099 -140.212
594.855 85.891 -143.690
595.191 85.677 -147.323
595.528 85.457 -151.114
595.864 85.231 -155.070
596.201 85.000 -159.195
596.537 84.766 -163.489
596.873 84.530 -167.952
597.210 84.294 -172.584
597.546 84.058 -177.384
597.883 83.826 177.654
598.219 83.600 172.538
598.556 83.382 167.274
598.892 83.175 161.872
599.229 82.983 156.345
599.565 82.808 150.708
599.902 82.654 144.977
600.238 82.524 139.167
600.575 82.421 133.297
600.911 82.347 127.390
601.247 82.302 121.464
601.584 82.290 115.538
601.920 82.308 109.635
602.257 82.357 103.775
602.593 82.435 97.978
602.930 82.539 92.261
603.266 82.667 86.642
603.603 82.817 81.140
603.939 82.984 75.767
604.276 83.165 70.534
604.612 83.359 65.454
604.948 83.561 60.535
605.285 83.769 55.785
605.621 83.982 51.208
605.958 84.196 46.806
606.294 84.411 42.583
606.631 84.624 38.538
606.967 84.835 34.668
607.304 85.042 30.973
607.640 85.245 27.448
607.977 85.444 24.088
608.313 85.637 20.887
608.649 85.825 17.842
608.986 86.006 14.944
609.322 86.182 12.188
609.659 86.352 9.566
609.995 86.515 7.071
610.332 86.672 4.697
610.668 86.824 2.438
611.005 86.969 0.285
611.341 87.108 -1.767
611.678 87.242 -3.725
612.014 87.370 -5.594
612.350 87.493 -7.381
612.687 87.610 -9.091
613.023 87.723 -10.729
613.360 87.830 -12.299
613.696 87.933 -13.808
614.033 88.031 -15.258
614.369 88.125 -16.654
614.706 88.214 -18.000
615.042 88.300 -19.299
615.379 88.381 -20.555
615.715 88.458 -21.770
616.051 88.532 -22.947
616.388 88.602 -24.090
616.724 88.668 -25.199
617.061 88.731 -26.277
617.397 88.790 -27.326
617.734 88.846 -28.349
618.070 88.899 -29.344
618.407 88.948 -30.316
618.743 88.995 -31.263
619.080 89.038 -32.188
619.416 89.078 -33.090
619.753 89.115 -33.970
620.089 89.149 -34.829
620.425 89.180 -35.666
620.762 89.209 -36.481
621.098 89.235 -37.276
621.435 89.258 -38.048
621.771 89.279 -38.799
622.108 89.297 -39.526
622.444 89.314 -40.232
622.781 89.328 -40.915
623.117 89.340 -41.574
623.454 89.351 -42.210
623.790 89.361 -42.823
624.126 89.370 -43.412
624.463 89.377 -43.977
624.799 89.384 -44.518
625.136 89.391 -45.036
625.472 89.398 -45.531
625.809 89.405 -46.004
626.145 89.412 -46.455
626.482 89.421 -46.885
626.818 89.430 -47.296
627.155 89.441 -47.688
627.491 89.454 -48.063
627.827 89.468 -48.424
628.164 89.485 -48.771
628.500 89.504 -49.105
628.837 89.525 -49.431
629.173 89.549 -49.750
629.510 89.575 -50.063
629.846 89.604 -50.374
630.183 89.635 -50.684
630.519 89.669 -50.997
630.856 89.706 -51.315
631.192 89.745 -51.639
631.529 89.785 -51.973
631.865 89.828 -52.318
632.201 89.872 -52.677
632.538 89.917 -53.051
632.874 89.964 -53.441
633.211 90.011 -53.851
633.547 90.058 -54.281
633.884 90.105 -54.731
634.220 90.152 -55.203
634.557 90.198 -55.698
634.893 90.243 -56.215
635.229 90.286 -56.754
635.566 90.328 -57.316
635.902 90.368 -57.899
636.239 90.405 -58.504
636.575 90.440 -59.129
636.912 90.472 -59.773
637.248 90.501 -60.435
637.585 90.527 -61.113
637.921 90.549 -61.806
638.258 90.568 -62.511
638.594 90.584 -63.228
638.930 90.595 -63.954
639.267 90.603 -64.687
639.603 90.607 -65.424
639.940 90.607 -66.166
640.276 90.603 -66.908
640.613 90.596 -67.650
640.949 90.585 -68.390
641.286 90.570 -69.125
641.622 90.551 -69.855
641.959 90.529 -70.577
642.295 90.504 -71.291
642.632 90.475 -71.994
642.968 90.443 -72.687
643.304 90.408 -73.367
643.641 90.369 -74.033
643.977 90.328 -74.687
644.314 90.285 -75.325
644.650 90.238 -75.949
644.987 90.190 -76.557
645.323 90.138 -77.150
645.660 90.085 -77.727
645.996 90.030 -78.287
646.333 89.972 -78.831
646.669 89.913 -79.359
647.005 89.851 -79.870
647.342 89.788 -80.365
647.678 89.724 -80.843
648.015 89.657 -81.305
648.351 89.589 -81.750
648.688 89.520 -82.177
649.024 89.449 -82.588
649.361 89.376 -82.981
649.697 89.302 -83.356
650.034 89.227 -83.712
650.370 89.150 -84.049
650.706 89.071 -84.366
651.043 88.991 -84.663
651.379 88.910 -84.938
651.716 88.827 -85.191
652.052 88.743 -85.421
652.389 88.657 -85.626
652.725 88.570 -85.806
653.062 88.482 -85.959
653.398 88.392 -86.085
653.735 88.302 -86.182
654.071 88.211 -86.250
654.408 88.118 -86.286
654.744 88.025 -86.292
655.080 87.932 -86.266
655.417 87.839 -86.207
655.753 87.745 -86.115
656.090 87.652 -85.990
656.426 87.560 -85.830
656.763 87.469 -85.637
657.099 87.379 -85.411
657.436 87.290 -85.153
657.772 87.204 -84.862
658.109 87.121 -84.540
658.445 87.041 -84.187
658.781 86.964 -83.807
659.118 86.891 -83.399
659.454 86.822 -82.966
659.791 86.759 -82.509
660.127 86.700 -82.031
660.464 86.647 -81.534
660.800 86.600 -81.021
661.137 86.559 -80.494
661.473 86.525 -79.956
661.810 86.497 -79.409
662.146 86.476 -78.857
662.482 86.462 -78.302
662.819 86.455 -77.747
663.155 86.454 -77.195
663.492 86.461 -76.648
663.828 86.474 -76.109
664.165 86.493 -75.582
664.501 86.519 -75.068
664.838 86.550 -74.570
665.174 86.587 -74.090
665.511 86.629 -73.630
665.847 86.675 -73.192
666.183 86.726 -72.778
666.520 86.781 -72.389
666.856 86.839 -72.027
667.193 86.900 -71.693
